user_name,user_followers,vid_id,vid_caption,vid_postTime,vid_scrapeTime,vid_duration,vid_nview,vid_nlike,vid_ncomment,vid_nshare,vid_nsave,vid_hashtags,vid_url,music_id,music_title,music_nused,music_authorName,music_originality
wexixinhgaino1,35.2K,7491446855142788368,Nội dung này hơi bần,2025-04-09 22:39:53,2025-05-14 08:58:28,00:06,7.5M,418.4K,6347,212.4K,23.8K,,https://www.tiktok.com/@wexixinhgaino1/video/7491446855142788368,7.491447347684183e+18,nhạc nền - Đang săn HHN 😪,3 videos,Sangxi làm một bi,False
dang.cris,56.5K,7494545734398774546,1 giây trước thảm hoạ 💀,2025-04-18 07:05:07,2025-05-14 08:58:43,01:53,2.3M,72.1K,130,726,1898,"football, soocer, xuhuongtiktok, fypシ゚, manchesterunited",https://www.tiktok.com/@dang.cris/video/7494545734398774546,,nhạc nền  - PROFILE CƯỜNG SEVEN,,,
cogaimuatay,616.2K,7477879835017186568,"Không ai giúp cô ấy,chỉ nhìn cười.Nhất là sắp 8 tháng 3 rùi",2025-03-04 09:12:55,2025-05-14 08:58:55,00:12,,238.3K,3350,6655,17.1K,,https://www.tiktok.com/@cogaimuatay/video/7477879835017186568,7.47787986183999e+18,nhạc nền - Cô Gái Múa Tay,5 videos,Cô Gái Múa Tay,False
h.vi.i.chp.nh.k.y,20.5K,7491853302179695879,Không những vui tính còn take care nhiệt tình thì chỉ có thể là Team Thiên Tùnq Photography,2025-04-11 00:57:06,2025-05-14 08:59:08,00:26,3.7M,302K,1129,5446,15.5K,"photography, teamthientunq, viral, bookchupanh, hocsinhcap3, kiyeucuoicap, kiyeu2025, fyp",https://www.tiktok.com/@h.vi.i.chp.nh.k.y/video/7491853302179695879,7.443297903069613e+18,nhạc nền - 𝘫𝘦 𝘵'𝘢𝘪𝘮𝘦?,8356 videos,𝘫𝘦 𝘵'𝘢𝘪𝘮𝘦?,False
aehuyhung,294.9K,7486802793588739334,Thật là một tư liệu đáng quý Chân thành cảm ơn tất cả mọi người đã ủng hộ AE Huy Hùng,2025-03-28 10:18:33,2025-05-14 08:59:24,00:20,17.8M,571.7K,6651,10.2K,36.4K,"chauxuanhuy, chauxuanhung, aehuyhung",https://www.tiktok.com/@aehuyhung/video/7486802793588739334,,nhạc nền  - Châu Xuân Huy,,,
suri14994,536,7500033006883573010,,2025-05-03 01:58:32,2025-05-14 08:59:34,00:52,636.3K,12K,201,2074,1468,,https://www.tiktok.com/@suri14994/video/7500033006883573010,7.500033051397803e+18,nhạc nền - 🎧ྀི bé bột🎀,14 videos,🎧ྀི bé bột🎀,False
tt.khng.yu.ai,594,7494902788707585287,"Cách tàn phá một người con gái: 19 tuổi có bầu, nghỉ học, ở nhà, sinh con. Bị tuột lại phía sau. Không hôn nhân, không tiền, không nhan sắc. Ở nhà quanh quẩn cùng con và việc nhà! Có con là điều mẹ chưa bao giờ hối hận. Cảm ơn con đã chọn mẹ làm mẹ. YÊU GẠO CỦA MẸ🥰🥰",2025-04-19 06:10:40,2025-05-14 08:59:48,00:20,1.5M,93.7K,2550,6218,1879,"xuhuongtiktok, hanhtrinhlamme, gạo",https://www.tiktok.com/@tt.khng.yu.ai/video/7494902788707585287,7.484827569955573e+18,nhạc nền - Kim Khuy,6753 videos,Kim Khuy,False
sudauto,2.1M,7500898693130751240,Khi cô giáo ngoại ngữ lớp tôi xem vũ trụ brainrot quá 180p kiểu 🤣,2025-05-05 09:57:50,2025-05-14 09:00:03,01:39,12.7M,619.3K,12.4K,181.2K,67.5K,,https://www.tiktok.com/@sudauto/video/7500898693130751240,7.500898924610326e+18,nhạc nền - Su Đầu To,80 videos,Su Đầu To,False
batanvlog01,1.6M,7474454017653869832,Làm Chảo Mì Tôm Trộn Trứng Khổng Lồ,2025-02-23 03:38:59,2025-05-14 09:00:19,02:00,30M,506.8K,12.8K,46.8K,26.3K,batanvlog,https://www.tiktok.com/@batanvlog01/video/7474454017653869832,7.474454568324124e+18,nhạc nền - Bà Tân Vlogs,29 videos,Bà Tân Vlogs,False
rhyder.dgh,1.7M,7475737675211853064,Chị,2025-02-26 14:40:14,2025-05-14 09:00:34,00:07,13.6M,775.7K,10K,47.4K,59.1K,"misthy, rhyder, dghouse",https://www.tiktok.com/@rhyder.dgh/video/7475737675211853064,7.475737703176474e+18,nhạc nền - RHYDER,242 videos,RHYDER,False
tanthien_89,7896,7501734420525731079,Cũng không nghệ mấy 😀,2025-05-07 16:00:53,2025-05-14 09:00:50,00:09,2.2M,124.4K,2867,65K,6955,,https://www.tiktok.com/@tanthien_89/video/7501734420525731079,7.495335276206624e+18,nhạc nền - Kỳ tôm,1642 videos,Kỳ tôm,False
tinhayhangnam,80.9K,7501559936644697351,,2025-05-07 04:43:48,2025-05-14 09:01:05,01:38,4.9M,121.8K,2909,3067,5237,"tiktoknews, xuhuongtiktok2024, tiktok, fly, foryou",https://www.tiktok.com/@tinhayhangnam/video/7501559936644697351,7.501560003682258e+18,nhạc nền - Tin 365 Ngày,9 videos,Tin 365 Ngày,False
nhutuyennn02,11.5K,7500936570904661256,2013 hong ai tin☺,2025-05-05 12:24:49,2025-05-14 09:01:18,00:21,2.4M,203.8K,3291,6896,7785,"bongdaphui, bongda, phui, football, xhhh, bongdanu, xhtiktok",https://www.tiktok.com/@nhutuyennn02/video/7500936570904661256,7.4930612044164e+18,nhạc nền - Iu tất cả OTP của tui 🔥🔥💞,14.8K videos,Iu tất cả OTP của tui 🔥🔥💞,False
kidtretrwuff.209,19K,7501289261430246663,Không có gì đặc biệt🗿,2025-05-06 11:13:26,2025-05-14 09:01:34,01:28,1.5M,56.3K,351,1761,2124,"ff, freefire, garenafreefire, kento, games",https://www.tiktok.com/@kidtretrwuff.209/video/7501289261430246663,7.360824368013921e+18,C.B.Rhumba by Sage Guyton and Jeremy Wakefield,150K videos,SpongeRadio,False
qsiu_7,44.7K,7497963212915150088,3 que có nước không🤔?,2025-04-27 12:06:40,2025-05-14 09:01:50,00:18,2M,173.2K,4432,11.2K,15.6K,"hochiminhmuonnam🇻🇳, giaiphongmiennam, dieubinh, vietnam, 30thang4, fyp, viral",https://www.tiktok.com/@qsiu_7/video/7497963212915150088,7.497963256942808e+18,nhạc nền - Twih,95 videos,Twih,False
cu.2447,283.1K,7483505199164738823,,2025-03-19 13:02:12,2025-05-14 09:02:09,04:25,83.6M,2M,10.4K,58.1K,158.8K,,https://www.tiktok.com/@cu.2447/video/7483505199164738823,7.483505239656566e+18,nhạc nền - cậu 2,53 videos,cậu 2,False
kangaroo_rhycap,13K,7485365643982867730,Niềm tự hào của cậu ấy là trả hiếu cho mẹ💝,2025-03-24 13:21:40,2025-05-14 09:02:27,00:14,4.8M,303.8K,0,7514,18.3K,"rhyder, lạilàdghouse, bông_2k12, xhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh, xhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh, xhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh, xhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh",https://www.tiktok.com/@kangaroo_rhycap/video/7485365643982867730,7.485365672764755e+18,nhạc nền - 𝐊𝐚𝐧𝐠𝐚𝐫𝐨𝐨✯,230 videos,𝐇𝐮𝐨𝐧𝐠_𝐊𝐚𝐧𝐠.☆,False
bffmedia.chupkyyeu,72.4K,7482233555456773384,Lowkey lần đầu đứng cạnh gái kiểu,2025-03-16 02:47:34,2025-05-14 09:02:45,00:12,18.2M,337.9K,4789,10K,12.7K,"kyyeu, hocsinh, bffmedia",https://www.tiktok.com/@bffmedia.chupkyyeu/video/7482233555456773384,7.48223362916798e+18,nhạc nền - KỶ YẾU BFFMEDIA,5 videos,KỶ YẾU BFFMEDIA,False
tungduong20022,281.4K,7491538280886963474,Ớ kìa vợ =)),2025-04-10 04:34:39,2025-05-14 09:03:01,00:15,19.2M,635K,19K,139.7K,31.6K,"lytungduong, minhhienboutique",https://www.tiktok.com/@tungduong20022/video/7491538280886963474,7.487579798274248e+18,nhạc nền - 𝐇𝐨à𝐧𝐠 Ú𝐭 𝐌𝐮𝐬𝐢𝐜 ✈,84.6K videos,𝐇𝐨à𝐧𝐠 Ú𝐭 𝐌𝐮𝐬𝐢𝐜 ✈,False
babymoon.pubg,11.7K,7486821439367073030,Tuyệt đối điện ảnh 🗣️🔥,2025-03-28 11:30:54,2025-05-14 09:03:17,01:00,3.4M,194K,2693,12.9K,15.6K,"tuphuongpubg, drift, pubg, pubgmobile, pubgmobilevn, bentley, xuhuong, xuhuongtiktok, xh, xhtiktok, xhuong, xhuongtiktok, fypシ゚, fyp, xuhuong2025, foryou, astonmartin",https://www.tiktok.com/@babymoon.pubg/video/7486821439367073030,7.48682143451115e+18,nhạc nền - Từ Phương Pubg,16 videos,⚜️BabyMoon🇻🇳,False
ganhnhac,65K,7496888384661605640,Mấy ông bà hay lắm,2025-04-24 14:35:48,2025-05-14 09:03:33,00:55,,167.8K,413,5128,9799,"gutlabel, ganhnhac, 1967entertainment, 1967ent, soundofvietnam, tiktokgiaitri, nhachaymoingay, trend, nhacche",https://www.tiktok.com/@ganhnhac/video/7496888384661605640,7.183181561305648e+18,Kỳ Vọng Sai Lầm (MK Remix) [Short Version],143.8K videos,𝐄𝐱𝐜𝐥𝐮𝐬𝐢𝐯𝐞 𝐌𝐮𝐬𝐢𝐜,False
p_shiri,1.1M,7496114619740638472,Nhạc này cứ bị dễ thuônggg:3,2025-04-22 12:33:11,2025-05-14 09:03:49,00:13,18.2M,1.4M,6999,29.2K,65.3K,"connguoi, fyp",https://www.tiktok.com/@p_shiri/video/7496114619740638472,,เสียงต้นฉบับ  - SinBad,,,
hoang.tuananh,1.2M,7501177746865851655,😱😱😱 Cái Nữ Quái Vật Thật Sự.,2025-05-06 04:00:42,2025-05-14 09:04:15,02:29,1.8M,66.2K,656,892,2777,"hoangtuananh, gamingontiktok, metub",https://www.tiktok.com/@hoang.tuananh/video/7501177746865851655,6.795585271782967e+18,Steven Universe,8.5M videos,L.Dre,False
tuila.quokdatt,3265,7476325310695214354,có công mài sắt,2025-02-28 04:40:34,2025-05-14 09:04:31,00:13,8.8M,415K,2956,83.9K,14.3K,khutaosong,https://www.tiktok.com/@tuila.quokdatt/video/7476325310695214354,,Khu Tao Sống - Wowy & Karik,,,
pdacues,31.1K,7498910242022132999,,2025-04-30 01:21:38,2025-05-14 09:04:42,03:58,5.5M,39.3K,318,1679,2619,"billiards, pdaarena, pda, champion, pdabilliards",https://www.tiktok.com/@pdacues/video/7498910242022132999,7.421906798006865e+18,nhạc nền - ✨CÔNG 15HP✨,1795 videos,✨CÔNG15HP✨,False
linhxaque95,44.4K,7479784748412357895,Đồ Mĩ mang sang bướu các cô ve chai 😂,2025-03-09 12:24:57,2025-05-14 09:04:58,00:13,6.6M,367.1K,4973,41.2K,17.3K,,https://www.tiktok.com/@linhxaque95/video/7479784748412357895,7.433117054527475e+18,original sound,91.5K videos,𝐒𝐰𝐱𝐟𝐭,False
thien.kim_47,90.3K,7491193013935312144,Hải âu promax,2025-04-09 06:14:51,2025-05-14 09:05:12,00:23,24.8M,685.9K,5287,51.6K,67.6K,"xuhuong, trending",https://www.tiktok.com/@thien.kim_47/video/7491193013935312144,7.366099574978563e+18,nhạc nền - 𝕄𝕦𝕤𝕚𝕔 𝕍𝕚𝕖𝕥𝕄𝕚𝕩 ✈️,68.8K videos,Trai gà Khánh Bến Lức 🐔,False
minh_hieu_358,246K,7486833988422634757,Minh Hiếu ❤💪,2025-03-28 12:19:36,2025-05-14 09:05:44,00:16,2.6M,89.8K,388,981,3801,"hoangminhhieu1204, hieuhaobapgao_family🌽, fanhoangminhhieu🌱, gãytvmedia, gãytv, xhuongtiktok, xuhuong2024, xhtiktok",https://www.tiktok.com/@minh_hieu_358/video/7486833988422634757,7.486833975869165e+18,nhạc nền - Hoàng Minh Hiếu,68 videos,Hoàng Minh Hiếu,False
preemnichaa,106.1K,7492452042384968978,สวัสดีึ้ค้าบ,2025-04-12 15:40:31,2025-05-14 09:05:59,00:10,20.3M,2.1M,7859,104.4K,145K,"songkran2025, fyp",https://www.tiktok.com/@preemnichaa/video/7492452042384968978,,เสียงต้นฉบับ  - SinBad,,,
rhyder.dgh,1.7M,7473091786693430535,Khum ckê ank ngkèo tkì lơn xe ank đèooo 🛵🛵🛵,2025-02-19 11:32:50,2025-05-14 09:06:10,00:16,8.7M,592.3K,15.8K,45.9K,53.5K,"rhyder, dghouse",https://www.tiktok.com/@rhyder.dgh/video/7473091786693430535,,Đổi Tư Thế (KZuy Remix) - Bình Gold & Andree Right Hand,,,
omandri007_new,343.7K,7484258131703385350,,2025-03-21 13:43:58,2025-05-14 09:06:21,00:08,,401.9K,2532,105.8K,8722,,https://www.tiktok.com/@omandri007_new/video/7484258131703385350,7.468576521616756e+18,suara asli - Randa Adjaya,457.9K videos,mr.adjaya,False
belabao2005,1.6M,7502759567361658119,🗿,2025-05-10 10:18:59,2025-05-14 09:06:37,00:08,19.1M,1M,23K,96.7K,74.3K,"nghilecungff, xemayugc, nhasangtaofreefire, baozuize, vtvcab, gamingontiktok, ff, freefire, xuhuong",https://www.tiktok.com/@belabao2005/video/7502759567361658119,7.476615805968402e+18,PASSO BEM SOLTO (Extreme Slowed),182.8K videos,,False
pinkscaff,6068,7489635251082235154,,2025-04-05 01:29:56,2025-05-14 09:06:54,00:13,6.8M,729.7K,2191,126.8K,36.5K,,https://www.tiktok.com/@pinkscaff/video/7489635251082235154,7.306176916872351e+18,p is for p u s s y,2808 videos,tyra,False
dj.feliz1993,123.2K,7499286534219189512,cô gái mở đường ở The Gangs nên cũng phải Gangs luôn :)),2025-05-01 01:41:50,2025-05-14 09:07:10,00:54,10M,577.8K,3687,15.2K,30.9K,"thoruachenthegangs, fyp, fypシ゚, cogaimoduong, bailefunk, mashup, dj, djremix",https://www.tiktok.com/@dj.feliz1993/video/7499286534219189512,7.49928666964065e+18,original sound - Thợ rửa chén The Gangs,48 videos,Thợ rửa chén The Gangs,False
thuybeo3993,115.6K,7499079059607932168,Ae fan a7 đâu rồi,2025-04-30 12:16:44,2025-05-14 09:07:28,00:15,2.8M,81.3K,770,2937,3161,,https://www.tiktok.com/@thuybeo3993/video/7499079059607932168,7.493121420399676e+18,nhạc nền - DươngTi. Mẹ Diễm Anh-Mỹ An,338 videos,DươngTi. Mẹ Diễm Anh-Mỹ An,False
duoc2003,244.6K,7502656214598290706,"Vào thời điểm này,bạn đã hiểu được ý nghĩa của tuổi trẻ và triển vọng chưa",2025-05-10 03:37:55,2025-05-14 09:07:44,00:16,6.5M,170.4K,1817,6628,5217,"duocauto99, phongbattrongoi, lamborghini",https://www.tiktok.com/@duoc2003/video/7502656214598290706,,nhạc nền  - Cartop Utra 4K,,,
khahn_ryue,1171,7495958473989950738,em đã hối hận chưa,2025-04-22 02:27:16,2025-05-14 09:07:56,00:16,5.6M,223.4K,10.5K,195K,6326,"bienhinh, trending, xh",https://www.tiktok.com/@khahn_ryue/video/7495958473989950738,,nhạc nền - +một máy yêu kaka - +một máy bé hay lụy,,,
anndanhh123,420.5K,7499507607737240854,,2025-05-01 15:59:43,2025-05-14 09:08:07,02:22,3.2M,59.7K,1956,8822,10.5K,"vnggamescreators, lineage2m, khoeclassbanchoi, lineage2mcreators, khoeclasslineage2m",https://www.tiktok.com/@anndanhh123/video/7499507607737240854,7.49950761129555e+18,nhạc nền - Ẩn Danh (冷男孩),47 videos,Ẩn Danh (冷男孩),False
meoomaiman,1.6M,7503102917738614023,,2025-05-11 08:31:21,2025-05-14 09:08:23,00:05,4.2M,231.3K,2074,231.5K,7683,,https://www.tiktok.com/@meoomaiman/video/7503102917738614023,,nhạc nền  - wildman258,,,
k3n.aep11,65K,7503531820806343944,mấy bé nó dễ thương.,2025-05-12 12:15:43,2025-05-14 09:08:35,00:51,4.3M,287.7K,4170,292K,22.1K,"core, vncore, meme, j4f, pov, k3naep, k3nhollyland, mieamber, shurramie, shurramie🔥, shurramieyeucacban, universe_team🐳, nkngynkang_710, kenedit🕸️, kenedit_07, edit, editing, nguyen, fypシ, fyp, xuhuong2024, viral, viraltiktok, makeyourday, tiktokgiaitri, tiktokngaymoi, xuhuongtiktok2024, xuhuongtt, tiktokxuhuong",https://www.tiktok.com/@k3n.aep11/video/7503531820806343944,7.503531865874828e+18,nhạc nền - k3n.hσllчlαnd.,275 videos,k3n.hσllчlαnd.,False
thienshitv,1.6M,7497864984358178055,Cao Nguyên Đẹp Nhất khi Có Niềm Tự Hào Của Chúng Ta 🇻🇳,2025-04-27 05:45:30,2025-05-14 09:08:50,00:43,4.3M,183.7K,3537,10.7K,8497,"vietnam, noivongtaylon, ThiênShiTV, FreeFire",https://www.tiktok.com/@thienshitv/video/7497864984358178055,7.484566875473497e+18,Máu Đỏ Da Vàng Wang2k8 Remix,444.8K videos,Xuân Nam ♪,False
ttinflyou,792.5K,7501282598543740167,Tích tiểu thành đại,2025-05-06 10:47:35,2025-05-14 09:09:07,00:21,9.8M,387.2K,11.7K,332.9K,16.7K,,https://www.tiktok.com/@ttinflyou/video/7501282598543740167,7.501282667053272e+18,nhạc nền - Chú Tín,40 videos,Chú Tín,False
boboo7720,391.1K,7502400573304474898,Hai bé mèo đáng yêu xỉu...!,2025-05-09 11:05:54,2025-05-14 09:09:20,01:08,3.6M,195.1K,2107,3196,11.8K,"nhasangtaofreefire, cemdqb, garenafreefire, xhfreefire, nghilecungff, phoidohactinh",https://www.tiktok.com/@boboo7720/video/7502400573304474898,7.502401024620056e+18,nhạc nền - 𝓒𝓮𝓶...!,6 videos,𝓒𝓮𝓶...!,False
memanhmecungcon,20.1K,7497263585899416850,Tui đu concert để kiếm con rể thôi mấy ní ơi kkkkk,2025-04-25 14:51:46,2025-05-14 09:09:35,00:09,11.5M,488.8K,3793,21.8K,26.9K,"vietnamtoiyeu🇻🇳, hôchiminhmuonnam❤🇻🇳, giaiphongmiennam, xuhuongtiktok, 50namgiaiphongmiennnam🇻🇳",https://www.tiktok.com/@memanhmecungcon/video/7497263585899416850,7.497263612357021e+18,nhạc nền - Mẹ Mèo87,43 videos,Mẹ Mèo87,False
dvdlvgttag,1934,7497741675905830151,lần đầu tiên bị nhát,2025-04-26 21:47:00,2025-05-14 09:09:49,00:46,2.1M,18.2K,434,668,565,,https://www.tiktok.com/@dvdlvgttag/video/7497741675905830151,7.497741720487054e+18,nhạc nền - 李 老 师,1 videos,李 老 师,False
vtvcab.khampha.onlive,931.4K,7480551601405480212,Xin lỗi con mẹ không biết đấy là nước,2025-03-11 14:00:44,2025-05-14 09:10:04,00:34,18.3M,679K,29K,107.5K,30.7K,"vtvlive, vtvcab, onlive, khampha, ndh",https://www.tiktok.com/@vtvcab.khampha.onlive/video/7480551601405480212,,Die With A Smile - Lady Gaga & Bruno Mars,,,
alohakyyeuvn,240.1K,7492635533684837640,Nơi trời nơi vực,2025-04-13 03:32:33,2025-05-14 09:10:16,00:12,1.6M,86K,246,5514,3345,"xuhuong, alohamedia, viral, alohakyyeu, dcgr, chupanhkyyeu",https://www.tiktok.com/@alohakyyeuvn/video/7492635533684837640,,nhạc nền  - Ngoc Nguyen,,,
masage.sex.dubai,54.6K,7474824862633102610,Trả lời,2025-02-24 03:38:03,2025-05-14 09:10:28,00:07,,60.3K,889,4263,4296,,https://www.tiktok.com/@masage.sex.dubai/video/7474824862633102610,7.474824896871271e+18,nhạc nền - CEN Du Mục,24 videos,masage.sex.dubai,True
limjming,1711,7503215638161231111,一个真正想赢的人脸上是没有笑容的,2025-05-11 15:48:46,2025-05-14 09:10:43,00:27,1M,86.7K,636,2963,6758,"梦泪, 关山酒dj",https://www.tiktok.com/@limjming/video/7503215638161231111,7.503215701013712e+18,原声 - 皇上,15 videos,皇上,False
nut56_official,131.9K,7501983338937224465,นี่แหน่ะ ลูกธนูใหม่ใกล้ฉัน,2025-05-08 08:06:49,2025-05-14 09:10:57,00:06,2.2M,71.5K,677,56.2K,2939,"ตัดผม, ร้านตัดผม, ร้านตัดผมใกล้ฉัน, ขอนแก่น, ขอนแก่นหวานเจี๊ยบ🤭, minecraft",https://www.tiktok.com/@nut56_official/video/7501983338937224465,7.46829650340163e+18,กุหลาบ - Main,305.3K videos,ก้านตอง ทุ่งเงิน(ช่องจริง),False
harrythankkk206,9045,7496386934483324178,hết sẩy luôn :)),2025-04-23 06:09:55,2025-05-14 09:11:12,00:30,1.6M,135K,773,42.5K,7093,xuhuong,https://www.tiktok.com/@harrythankkk206/video/7496386934483324178,7.460833601672728e+18,nhạc nền - FB Phạm Thái,799 videos,FB Phạm Thái,False
longr_2k6,177.1K,7503414289705831702,TikTok text!#freefire #longr,2025-05-12 04:39:38,2025-05-14 09:11:27,00:12,842.1K,31.2K,2889,1110,3666,,https://www.tiktok.com/@longr_2k6/video/7503414289705831702,7.503414290687217e+18,nhạc nền - LongR VN🇻🇳,3 videos,LongR VN🇻🇳,False
,,7501339418821774610,,2025-05-06 14:28:05,2025-05-14 09:11:43,,,718,,,,,,,,,,
benjiroambikapathi,386.3K,7501339418821774610,,2025-05-06 14:28:05,2025-05-14 09:12:22,00:30,88.7M,2.6M,12.5K,20.3K,112.1K,"ligaanakindonesia, timnasindonesia, anakhebatanakkuatanakpintar, ssb, erickthohir, sepakbola",https://www.tiktok.com/@benjiroambikapathi/video/7501339418821774610,7.248907488290934e+18,suara asli - SaberTiktokFb.com,49.7K videos,ligabolla,False
chaubui,1.9M,7479744674329038101,Cổ biết cổ xinh,2025-03-09 09:49:26,2025-05-14 09:12:40,00:07,13.3M,1.5M,12.7K,97.6K,35.6K,"limlonglastinglove, teambride",https://www.tiktok.com/@chaubui/video/7479744674329038101,7.479744732353007e+18,original sound - Chau Bui,1035 videos,Chau Bui,False
nam.nguyn.ngc281,34.5K,7491321980671642881,,2025-04-09 14:35:18,2025-05-14 09:12:58,01:03,,58.8K,3629,45.2K,5304,,https://www.tiktok.com/@nam.nguyn.ngc281/video/7491321980671642881,7.382944317333179e+18,nhạc nền - Phi Thien Quan,5318 videos,Phi Thien Quan,False
dangtran2005,40.8K,7497946587361004818,"Đâu là sinh vật khó đọc tên nhất brainrot, tung tung sahur tralalerotralala hay lirililarilà tattoo",2025-04-27 11:02:10,2025-05-14 09:13:15,00:17,,32.2K,1159,5969,2573,,https://www.tiktok.com/@dangtran2005/video/7497946587361004818,7.497946609435643e+18,nhạc nền - Đặng k5,1 videos,Đặng k5,False
sisocutica21,23.8K,7500374136351378706,: Hỏng lẻ dính ??,2025-05-04 00:02:17,2025-05-14 09:13:28,00:11,1.9M,111.5K,913,6449,4931,"lehoanghiep, fyp, foryou, a80, a50, 50namgiaiphongmiennam, dieubinh, trancuong, supperteam_kyn, sisoocutica21",https://www.tiktok.com/@sisocutica21/video/7500374136351378706,,nhạc nền  - Thanh Bình,,,
nan_nan175ii,402.1K,7502586493827943687,🤍,2025-05-09 23:07:22,2025-05-14 09:13:40,00:30,4.1M,495.8K,2079,12.7K,32.4K,"time_black🖤🥀, min_jiza✨🌈🌻, foryou, fypシ, fyp",https://www.tiktok.com/@nan_nan175ii/video/7502586493827943687,7.395194703022542e+18,nhạc nền - 阮妝,42.7K videos,阮妝,False
trihuy2222,14.5K,7489711578305006854,Trung bình đi hớt tóc.,2025-04-05 06:26:07,2025-05-14 09:13:56,01:39,4.2M,156.8K,2026,14.1K,8160,"xuhuongtiktok, xuhuong, tiktok, meme, 🤣🤣🤣, wuy, hàihướcvuinhộn🤣🤣👍❤️, xuhuong",https://www.tiktok.com/@trihuy2222/video/7489711578305006854,7.489711588158262e+18,nhạc nền - Wuy 👑,56 videos,PERFUME Nước hoa nam nữ,False
tungduong20022,281.4K,7490409042737630519,Bất lực =)),2025-04-07 03:32:38,2025-05-14 09:14:11,00:34,7.1M,392.7K,4371,93.4K,18.2K,"lytungduong, minhhienboutique",https://www.tiktok.com/@tungduong20022/video/7490409042737630519,7.313463807073537e+18,nhạc nền - Đà Lạt +,66.5K videos,Đà Lạt +,False
hpronando,19.1K,7497279722066414856,"""Ngày mà Ronaldo dạy cho 2 tài năng trẻ thời điểm đó biết thế nào là chơi bóng """,2025-04-25 15:54:23,2025-05-14 09:14:27,01:32,595.5K,39.2K,309,713,2114,"fybシ, fybbbbbbbbbb, viarlvideo, bongda_fc🔥, dabongedit4k, fyb, sportsontiktok, viral, football",https://www.tiktok.com/@hpronando/video/7497279722066414856,7.497279853616532e+18,nhạc nền - HP7,44 videos,HP7,False
phanlocdz69,2M,7503162257082191122,Tôi vừa nhìn thấy cái gì vậy 🤯😆,2025-05-11 12:21:37,2025-05-14 09:14:44,00:13,708.5K,33K,1411,1413,2369,"freefire, loccachep, nghilecungff, phoidohactinh, nhasangtaofreefire, xemayugc",https://www.tiktok.com/@phanlocdz69/video/7503162257082191122,7.375355776225282e+18,NEXT!,593.7K videos,ncts | Music Producer,False
tamduongcongchua011,2232,7481475253202341137,ban be ncl,2025-03-14 01:44:58,2025-05-14 09:15:00,00:11,2.8M,204.2K,4716,23.1K,8523,"xuhuong, xuhuongtiktok, viral",https://www.tiktok.com/@tamduongcongchua011/video/7481475253202341137,7.481475436220829e+18,nhạc nền - gai' dep 211😓,38 videos,gai' dep 211😓,False
chenyiheng77,141.7K,7499056205692734741,,2025-04-30 10:48:03,2025-05-14 09:15:14,00:20,3M,174.9K,788,1805,9571,"zuoqihan, zuohang🧸✨, sony🎀, tffamily, tffamily_4th_generation, fyp, foryou, foryoupage",https://www.tiktok.com/@chenyiheng77/video/7499056205692734741,,nhạc nền  - 𝐇𝐨à𝐧𝐠 Ú𝐭 𝐌𝐮𝐬𝐢𝐜 ✈,,,
auaudouyin,365.9K,7471523009665240328,Lucy Shimmers And The Prince Of Peace,2025-02-15 06:05:11,2025-05-14 09:15:25,05:41,11.5M,967.6K,10.6K,64.3K,105.1K,reviewphim,https://www.tiktok.com/@auaudouyin/video/7471523009665240328,7.471523175147326e+18,nhạc nền - Âu Âu - Review phim douyin,8 videos,Âu Âu - Review phim douyin,False
tapthe12a1,11.8K,7502676695686614290,Trả lời,2025-05-10 04:57:24,2025-05-14 09:15:39,00:39,,282.6K,7136,155.7K,92.8K,"12a1, viral, fyp",https://www.tiktok.com/@tapthe12a1/video/7502676695686614290,7.502676787999018e+18,nhạc nền - Class 12A1,78 videos,Class 12A1,False
tam46066,797.8K,7474446337526762770,Rồi sao dám về nhà,2025-02-23 03:09:11,2025-05-14 09:16:13,00:24,19.4M,629.6K,7609,57.1K,28.4K,,https://www.tiktok.com/@tam46066/video/7474446337526762770,7.474446419462606e+18,nhạc nền - Minh Tâm,50 videos,Minh Tâm,False
channi2911203,682.6K,7487424087279570182,Có khi bữa nào vui vui thì sơn được 1000 con luôn =)))),2025-03-30 02:29:29,2025-05-14 09:16:43,00:14,,110.7K,1736,1969,2379,fyp,https://www.tiktok.com/@channi2911203/video/7487424087279570182,,nhạc nền - xoai ngott - Bảo Khánh,,,
linhxaque95,44.4K,7500735216357526791,Mĩ làm các cụ phải tăng ca,2025-05-04 23:23:28,2025-05-14 09:16:55,00:29,1.6M,112K,2508,5736,3975,,https://www.tiktok.com/@linhxaque95/video/7500735216357526791,,バイクダンス - Crazy Frog,,,
